timestamp,value
2012-10-24 22:20:00,24.4090909091
2012-10-24 22:21:00,24.41
2012-10-24 22:22:00,24.4090909091
2012-10-24 22:23:00,24.4
2012-10-24 22:24:00,24.4090909091
2012-10-24 22:25:00,24.4
2012-10-24 22:26:00,24.4090909091
2012-10-24 22:27:00,24.4
2012-10-24 22:28:00,24.4
2012-10-24 22:29:00,24.4
2012-10-24 22:30:00,24.35
2012-10-24 22:31:00,24.3272727273
2012-10-24 22:32:00,24.3272727273
2012-10-24 22:33:00,24.31
2012-10-24 22:34:00,24.3
2012-10-24 22:35:00,24.3
2012-10-24 22:36:00,24.3
2012-10-24 22:37:00,24.3
2012-10-24 22:38:00,24.3
2012-10-24 22:39:00,24.3
2012-10-24 22:40:00,24.3
2012-10-24 22:41:00,24.3
2012-10-24 22:42:00,24.31
2012-10-24 22:43:00,24.2909090909
2012-10-24 22:44:00,24.29
2012-10-24 22:45:00,24.2636363636
2012-10-24 22:46:00,24.3
2012-10-24 22:47:00,24.3
2012-10-24 22:48:00,24.3
2012-10-24 22:49:00,24.3
2012-10-24 22:50:00,24.31
2012-10-24 22:51:00,24.3363636364
2012-10-24 22:52:00,24.4
2012-10-24 22:53:00,24.4
2012-10-24 22:54:00,24.4
2012-10-24 22:55:00,24.4
2012-10-24 22:56:00,24.39
2012-10-24 22:57:00,24.2909090909
2012-10-24 22:58:00,24.29
2012-10-24 22:59:00,24.29
2012-10-24 23:00:00,24.29
2012-10-24 23:01:00,24.29
2012-10-24 23:02:00,24.29
2012-10-24 23:03:00,24.29
2012-10-24 23:04:00,24.29
2012-10-24 23:05:00,23.7818181818
2012-10-24 23:06:00,23.78
2012-10-24 23:07:00,23.7
2012-10-24 23:08:00,23.69
2012-10-24 23:09:00,23.6454545455
2012-10-24 23:10:00,23.6
2012-10-24 23:11:00,23.5
2012-10-24 23:12:00,23.47
2012-10-24 23:13:00,23.41
2012-10-24 23:14:00,23.3818181818
2012-10-24 23:15:00,23.3
2012-10-24 23:16:00,23.3
2012-10-24 23:17:00,23.28
2012-10-24 23:18:00,23.2
2012-10-24 23:19:00,23.1636363636
2012-10-24 23:20:00,23.1
2012-10-24 23:21:00,23.09
2012-10-24 23:22:00,23.0181818182
2012-10-24 23:23:00,23
2012-10-24 23:24:00,22.9090909091
2012-10-24 23:25:00,22.9
2012-10-24 23:26:00,22.8272727273
2012-10-24 23:27:00,22.8
2012-10-24 23:28:00,22.8
2012-10-24 23:29:00,22.72
2012-10-24 23:30:00,22.6727272727
2012-10-24 23:31:00,22.6
2012-10-24 23:32:00,22.59
2012-10-24 23:33:00,22.6
2012-10-24 23:34:00,22.6
2012-10-24 23:35:00,22.56
2012-10-24 23:36:00,22.5
2012-10-24 23:37:00,22.5
2012-10-24 23:38:00,22.4818181818
2012-10-24 23:39:00,22.43
2012-10-24 23:40:00,22.3727272727
2012-10-24 23:41:00,22.38
2012-10-24 23:42:00,22.3111111111
2012-10-24 23:43:00,22.3
2012-10-24 23:44:00,22.3
2012-10-24 23:45:00,22.3
2012-10-24 23:46:00,22.3090909091
2012-10-24 23:47:00,22.25
2012-10-24 23:48:00,22.2181818182
2012-10-24 23:49:00,22.22
2012-10-24 23:50:00,22.2181818182
2012-10-24 23:51:00,22.18
2012-10-24 23:52:00,22.1909090909
2012-10-24 23:53:00,22.17
2012-10-24 23:54:00,22.1363636364
2012-10-24 23:55:00,22.09
2012-10-24 23:56:00,22.1
2012-10-24 23:57:00,22.1
2012-10-24 23:58:00,22.0909090909
2012-10-24 23:59:00,22.09
2012-10-25 00:00:00,22.0818181818
2012-10-25 00:01:00,22.07
2012-10-25 00:02:00,22
2012-10-25 00:03:00,22.02
2012-10-25 00:04:00,22
2012-10-25 00:05:00,22
2012-10-25 00:06:00,21.9909090909
2012-10-25 00:07:00,22
2012-10-25 00:08:00,21.9909090909
2012-10-25 00:09:00,21.99
2012-10-25 00:10:00,21.9727272727
2012-10-25 00:11:00,21.91
2012-10-25 00:12:00,21.9
2012-10-25 00:13:00,21.9
2012-10-25 00:14:00,21.9
2012-10-25 00:15:00,21.9
2012-10-25 00:16:00,21.8545454545
2012-10-25 00:17:00,21.8
2012-10-25 00:18:00,21.8
2012-10-25 00:19:00,21.82
2012-10-25 00:20:00,21.8
2012-10-25 00:21:00,21.73
2012-10-25 00:22:00,21.7545454545
2012-10-25 00:23:00,21.7
2012-10-25 00:24:00,21.69
2012-10-25 00:25:00,21.7
2012-10-25 00:26:00,21.7
2012-10-25 00:27:00,21.7
2012-10-25 00:28:00,21.6909090909
2012-10-25 00:29:00,21.66
2012-10-25 00:30:00,21.6272727273
2012-10-25 00:31:00,21.6
2012-10-25 00:32:00,21.61
2012-10-25 00:33:00,21.6090909091
2012-10-25 00:34:00,21.6
2012-10-25 00:35:00,21.6181818182
2012-10-25 00:36:00,21.59
2012-10-25 00:37:00,21.6
2012-10-25 00:38:00,21.6
2012-10-25 00:39:00,21.5666666667
